step,frac_a,frac_a_min,frac_a_max,ensemble
94,0.994,0.96,0.9957894736842106,5
95,0.994,1.0,0.9936842105263158,5
96,0.998,1.0,0.9978947368421053,5
97,0.999,1.0,0.9989473684210526,5
98,0.999,1.0,0.9989473684210526,5
99,1.0,1.0,1.0,5
0,0.001,0.0,0.0010526315789473684,6
1,0.003,0.0,0.003157894736842105,6
2,0.002,0.0,0.002105263157894737,6
3,0.003,0.0,0.003157894736842105,6
4,0.007,0.0,0.007368421052631579,6
5,0.009,0.0,0.009473684210526316,6
6,0.014,0.0,0.014736842105263158,6
7,0.013,0.0,0.01368421052631579,6
8,0.014,0.0,0.014736842105263158,6
9,0.014,0.0,0.014736842105263158,6
10,0.02,0.0,0.021052631578947368,6
11,0.015,0.0,0.015789473684210527,6
12,0.008,0.0,0.008421052631578947,6
13,0.008,0.0,0.008421052631578947,6
14,0.012,0.0,0.01263157894736842,6
15,0.012,0.0,0.01263157894736842,6
16,0.013,0.0,0.01368421052631579,6
17,0.014,0.0,0.014736842105263158,6
18,0.014,0.0,0.014736842105263158,6
19,0.018,0.0,0.018947368421052633,6
20,0.028,0.0,0.029473684210526315,6
21,0.049,0.0,0.05157894736842105,6
22,0.06,0.0,0.06315789473684211,6
23,0.058,0.0,0.061052631578947365,6
24,0.073,0.0,0.07684210526315789,6
25,0.077,0.0,0.08105263157894736,6
26,0.089,0.0,0.09368421052631579,6
27,0.114,0.0,0.12,6
28,0.14,0.0,0.14736842105263157,6
29,0.177,0.0,0.1863157894736842,6
30,0.225,0.0,0.23684210526315788,6
31,0.232,0.0,0.24421052631578946,6
32,0.278,0.0,0.2926315789473684,6
33,0.322,0.0,0.3389473684210526,6
34,0.388,0.0,0.40842105263157896,6
35,0.447,0.0,0.4705263157894737,6
36,0.489,0.0,0.5147368421052632,6
37,0.551,0.0,0.58,6
38,0.578,0.0,0.608421052631579,6
39,0.634,0.0,0.6673684210526316,6
40,0.671,0.0,0.7063157894736842,6
41,0.706,0.0,0.7431578947368421,6
42,0.744,0.0,0.783157894736842,6
43,0.775,0.0,0.8157894736842105,6
44,0.801,0.0,0.8431578947368421,6
45,0.824,0.0,0.8673684210526316,6
46,0.846,0.0,0.8905263157894737,6
47,0.854,0.0,0.8989473684210526,6
48,0.86,0.0,0.9052631578947369,6
49,0.861,0.0,0.9063157894736842,6
50,0.867,0.0,0.9126315789473685,6
51,0.883,0.0,0.9294736842105263,6
52,0.895,0.0,0.9421052631578948,6
53,0.899,0.02,0.9452631578947368,6
54,0.908,0.0,0.9557894736842105,6
55,0.907,0.0,0.9547368421052631,6
56,0.911,0.0,0.9589473684210527,6
57,0.919,0.0,0.9673684210526315,6
58,0.918,0.02,0.9652631578947368,6
59,0.91,0.0,0.9578947368421052,6
60,0.911,0.0,0.9589473684210527,6
61,0.914,0.0,0.9621052631578947,6
62,0.913,0.0,0.9610526315789474,6
63,0.914,0.02,0.9610526315789474,6
64,0.905,0.02,0.9515789473684211,6
