step,frac_a,frac_a_min,frac_a_max,ensemble
58,0.938,0.98,0.9357894736842105,2
59,0.95,0.96,0.9494736842105264,2
60,0.965,1.0,0.9631578947368421,2
61,0.978,1.0,0.9768421052631578,2
62,0.988,1.0,0.9873684210526316,2
63,0.993,1.0,0.9926315789473684,2
64,0.994,1.0,0.9936842105263158,2
65,0.996,1.0,0.9957894736842106,2
66,0.996,1.0,0.9957894736842106,2
67,0.994,1.0,0.9936842105263158,2
68,0.993,1.0,0.9926315789473684,2
69,0.998,1.0,0.9978947368421053,2
70,0.999,1.0,0.9989473684210526,2
71,0.999,1.0,0.9989473684210526,2
72,1.0,1.0,1.0,2
0,0.002,0.02,0.0010526315789473684,3
1,0.008,0.02,0.007368421052631579,3
2,0.011,0.02,0.010526315789473684,3
3,0.011,0.06,0.008421052631578947,3
4,0.013,0.02,0.01263157894736842,3
5,0.024,0.02,0.024210526315789474,3
6,0.035,0.04,0.034736842105263156,3
7,0.046,0.0,0.04842105263157895,3
8,0.046,0.0,0.04842105263157895,3
9,0.049,0.0,0.05157894736842105,3
10,0.049,0.0,0.05157894736842105,3
11,0.04,0.0,0.042105263157894736,3
12,0.041,0.0,0.0431578947368421,3
13,0.039,0.0,0.04105263157894737,3
14,0.041,0.02,0.042105263157894736,3
15,0.049,0.08,0.04736842105263158,3
16,0.06,0.06,0.06,3
17,0.072,0.06,0.07263157894736842,3
18,0.083,0.08,0.08315789473684211,3
19,0.099,0.04,0.10210526315789474,3
20,0.108,0.06,0.11052631578947368,3
21,0.117,0.08,0.11894736842105263,3
22,0.132,0.02,0.13789473684210526,3
23,0.134,0.06,0.13789473684210526,3
24,0.149,0.1,0.15157894736842106,3
25,0.18,0.08,0.18526315789473685,3
26,0.213,0.08,0.22,3
27,0.193,0.16,0.19473684210526315,3
28,0.216,0.12,0.22105263157894736,3
29,0.246,0.08,0.25473684210526315,3
30,0.266,0.1,0.27473684210526317,3
31,0.266,0.18,0.27052631578947367,3
32,0.276,0.16,0.28210526315789475,3
33,0.315,0.24,0.31894736842105265,3
34,0.336,0.2,0.3431578947368421,3
35,0.337,0.26,0.3410526315789474,3
36,0.371,0.4,0.36947368421052634,3
37,0.427,0.4,0.4284210526315789,3
38,0.477,0.44,0.4789473684210526,3
39,0.501,0.48,0.5021052631578947,3
40,0.528,0.52,0.5284210526315789,3
41,0.57,0.58,0.5694736842105264,3
42,0.622,0.48,0.6294736842105263,3
43,0.65,0.56,0.6547368421052632,3
44,0.691,0.64,0.6936842105263158,3
45,0.721,0.64,0.7252631578947368,3
46,0.756,0.66,0.7610526315789473,3
47,0.78,0.68,0.7852631578947369,3
48,0.8,0.74,0.8031578947368421,3
49,0.828,0.7,0.8347368421052631,3
50,0.838,0.66,0.8473684210526315,3
51,0.843,0.68,0.8515789473684211,3
52,0.864,0.82,0.8663157894736843,3
53,0.879,0.86,0.88,3
54,0.899,0.88,0.9,3
55,0.907,0.92,0.9063157894736842,3
56,0.915,0.94,0.9136842105263158,3
57,0.93,0.88,0.9326315789473684,3
58,0.931,0.92,0.9315789473684211,3
59,0.929,0.92,0.9294736842105263,3
60,0.932,0.98,0.9294736842105263,3
61,0.945,0.96,0.9442105263157895,3
62,0.955,1.0,0.9526315789473684,3
63,0.963,1.0,0.9610526315789474,3
64,0.963,0.98,0.9621052631578947,3
65,0.972,0.98,0.9715789473684211,3
66,0.98,1.0,0.9789473684210527,3
67,0.985,1.0,0.9842105263157894,3
68,0.986,1.0,0.9852631578947368,3
69,0.991,1.0,0.9905263157894737,3
70,0.992,1.0,0.991578947368421,3
71,0.996,1.0,0.9957894736842106,3
72,0.998,1.0,0.9978947368421053,3
73,0.995,1.0,0.9947368421052631,3
74,0.994,0.98,0.9947368421052631,3
75,0.996,0.98,0.9968421052631579,3
76,0.995,0.98,0.9957894736842106,3
77,0.994,0.98,0.9947368421052631,3
78,0.993,1.0,0.9926315789473684,3
79,0.994,1.0,0.9936842105263158,3
80,0.997,1.0,0.9968421052631579,3
81,0.996,1.0,0.9957894736842106,3
82,0.998,1.0,0.9978947368421053,3
83,0.999,1.0,0.9989473684210526,3
84,0.999,1.0,0.9989473684210526,3
85,1.0,1.0,1.0,3
0,0.002,0.02,0.0010526315789473684,4
1,0.004,0.02,0.003157894736842105,4
2,0.003,0.02,0.002105263157894737,4
3,0.005,0.0,0.005263157894736842,4
4,0.007,0.0,0.007368421052631579,4
5,0.007,0.0,0.007368421052631579,4
6,0.01,0.0,0.010526315789473684,4
7,0.01,0.0,0.010526315789473684,4
8,0.006,0.0,0.00631578947368421,4
9,0.002,0.0,0.002105263157894737,4
10,0.001,0.0,0.0010526315789473684,4
11,0.001,0.0,0.0010526315789473684,4
12,0.001,0.0,0.0010526315789473684,4
13,0.001,0.0,0.0010526315789473684,4
14,0.0,0.0,0.0,4
0,0.002,0.02,0.0010526315789473684,5
1,0.006,0.04,0.004210526315789474,5
2,0.016,0.02,0.015789473684210527,5
3,0.029,0.0,0.030526315789473683,5
4,0.027,0.02,0.02736842105263158,5
5,0.034,0.1,0.030526315789473683,5
6,0.054,0.02,0.05578947368421053,5
7,0.064,0.0,0.06736842105263158,5
8,0.067,0.0,0.07052631578947369,5
9,0.066,0.0,0.06947368421052631,5
10,0.067,0.02,0.06947368421052631,5
11,0.066,0.04,0.06736842105263158,5
12,0.07,0.0,0.07368421052631578,5
13,0.07,0.0,0.07368421052631578,5
14,0.077,0.0,0.08105263157894736,5
15,0.084,0.02,0.08736842105263158,5
16,0.084,0.02,0.08736842105263158,5
17,0.089,0.02,0.09263157894736843,5
18,0.103,0.0,0.10842105263157895,5
19,0.107,0.02,0.11157894736842106,5
20,0.111,0.04,0.11473684210526315,5
21,0.122,0.06,0.12526315789473685,5
22,0.136,0.08,0.13894736842105262,5
23,0.159,0.12,0.16105263157894736,5
24,0.191,0.12,0.19473684210526315,5
25,0.239,0.2,0.24105263157894738,5
26,0.277,0.24,0.2789473684210526,5
27,0.324,0.3,0.32526315789473687,5
28,0.362,0.34,0.3631578947368421,5
29,0.409,0.38,0.4105263157894737,5
30,0.446,0.42,0.4473684210526316,5
31,0.508,0.56,0.5052631578947369,5
32,0.56,0.64,0.5557894736842105,5
33,0.612,0.7,0.6073684210526316,5
34,0.663,0.7,0.6610526315789473,5
35,0.718,0.68,0.72,5
36,0.768,0.78,0.7673684210526316,5
37,0.806,0.84,0.8042105263157895,5
38,0.828,0.84,0.8273684210526315,5
39,0.834,0.88,0.8315789473684211,5
40,0.864,0.9,0.8621052631578947,5
41,0.882,0.98,0.8768421052631579,5
42,0.918,0.96,0.9157894736842105,5
43,0.928,0.98,0.9252631578947368,5
44,0.954,1.0,0.9515789473684211,5
45,0.968,1.0,0.9663157894736842,5
46,0.975,1.0,0.9736842105263158,5
47,0.99,1.0,0.9894736842105263,5
48,0.99,1.0,0.9894736842105263,5
