step,frac_a,frac_a_min,frac_a_max,ensemble
9,0.037,0.2,0.028421052631578948,2
10,0.042,0.18,0.034736842105263156,2
11,0.051,0.2,0.0431578947368421,2
12,0.057,0.36,0.04105263157894737,2
13,0.081,0.52,0.05789473684210526,2
14,0.1,0.5,0.07894736842105263,2
15,0.11,0.52,0.08842105263157894,2
16,0.122,0.42,0.10631578947368421,2
17,0.143,0.42,0.12842105263157894,2
18,0.172,0.5,0.15473684210526314,2
19,0.214,0.6,0.1936842105263158,2
20,0.266,0.64,0.2463157894736842,2
21,0.293,0.68,0.27263157894736845,2
22,0.333,0.7,0.3136842105263158,2
23,0.376,0.7,0.3589473684210526,2
24,0.407,0.74,0.3894736842105263,2
25,0.461,0.74,0.4463157894736842,2
26,0.504,0.82,0.48736842105263156,2
27,0.57,0.88,0.5536842105263158,2
28,0.598,0.92,0.5810526315789474,2
29,0.635,0.98,0.6168421052631579,2
30,0.661,1.0,0.6431578947368422,2
31,0.709,1.0,0.6936842105263158,2
32,0.74,1.0,0.7263157894736842,2
33,0.781,1.0,0.7694736842105263,2
34,0.81,1.0,0.8,2
35,0.84,1.0,0.8315789473684211,2
36,0.867,1.0,0.86,2
37,0.881,1.0,0.8747368421052631,2
38,0.903,1.0,0.8978947368421053,2
39,0.932,1.0,0.9284210526315789,2
40,0.941,1.0,0.9378947368421052,2
41,0.956,1.0,0.9536842105263158,2
42,0.954,1.0,0.9515789473684211,2
43,0.973,1.0,0.9715789473684211,2
44,0.978,1.0,0.9768421052631578,2
45,0.98,1.0,0.9789473684210527,2
46,0.985,1.0,0.9842105263157894,2
47,0.987,1.0,0.9863157894736843,2
48,0.988,1.0,0.9873684210526316,2
49,0.991,1.0,0.9905263157894737,2
50,0.994,1.0,0.9936842105263158,2
51,0.995,1.0,0.9947368421052631,2
52,0.993,1.0,0.9926315789473684,2
53,0.996,1.0,0.9957894736842106,2
54,1.0,1.0,1.0,2
0,0.002,0.02,0.0010526315789473684,3
1,0.006,0.1,0.0010526315789473684,3
2,0.008,0.08,0.004210526315789474,3
3,0.008,0.08,0.004210526315789474,3
4,0.005,0.04,0.003157894736842105,3
5,0.006,0.0,0.00631578947368421,3
6,0.007,0.0,0.007368421052631579,3
7,0.009,0.0,0.009473684210526316,3
8,0.017,0.0,0.017894736842105262,3
9,0.012,0.0,0.01263157894736842,3
10,0.019,0.0,0.02,3
11,0.027,0.0,0.028421052631578948,3
12,0.018,0.0,0.018947368421052633,3
13,0.022,0.0,0.023157894736842106,3
14,0.025,0.0,0.02631578947368421,3
15,0.035,0.0,0.03684210526315789,3
16,0.045,0.0,0.04736842105263158,3
17,0.055,0.0,0.05789473684210526,3
18,0.069,0.0,0.07263157894736842,3
19,0.09,0.0,0.09473684210526316,3
20,0.103,0.0,0.10842105263157895,3
21,0.122,0.0,0.12842105263157894,3
22,0.152,0.0,0.16,3
23,0.188,0.0,0.19789473684210526,3
24,0.2,0.0,0.21052631578947367,3
25,0.242,0.0,0.25473684210526315,3
26,0.282,0.0,0.2968421052631579,3
27,0.339,0.0,0.3568421052631579,3
28,0.368,0.0,0.3873684210526316,3
29,0.376,0.0,0.3957894736842105,3
30,0.422,0.0,0.4442105263157895,3
31,0.441,0.0,0.46421052631578946,3
32,0.463,0.0,0.48736842105263156,3
33,0.502,0.0,0.5284210526315789,3
34,0.546,0.0,0.5747368421052632,3
35,0.591,0.0,0.6221052631578947,3
36,0.628,0.0,0.6610526315789473,3
37,0.667,0.02,0.7010526315789474,3
38,0.692,0.04,0.7263157894736842,3
39,0.718,0.02,0.7547368421052632,3
40,0.742,0.1,0.7757894736842105,3
41,0.757,0.08,0.7926315789473685,3
42,0.796,0.04,0.8357894736842105,3
43,0.823,0.1,0.8610526315789474,3
44,0.834,0.14,0.8705263157894737,3
45,0.856,0.12,0.8947368421052632,3
46,0.875,0.14,0.9136842105263158,3
47,0.872,0.18,0.9084210526315789,3
48,0.877,0.16,0.9147368421052632,3
49,0.872,0.18,0.9084210526315789,3
50,0.882,0.3,0.9126315789473685,3
51,0.885,0.34,0.9136842105263158,3
52,0.885,0.46,0.9073684210526316,3
53,0.904,0.5,0.9252631578947368,3
54,0.911,0.54,0.9305263157894736,3
55,0.917,0.62,0.9326315789473684,3
56,0.941,0.56,0.9610526315789474,3
57,0.946,0.6,0.9642105263157895,3
58,0.947,0.44,0.9736842105263158,3
59,0.94,0.36,0.9705263157894737,3
60,0.947,0.34,0.9789473684210527,3
61,0.955,0.52,0.9778947368421053,3
62,0.961,0.58,0.9810526315789474,3
63,0.975,0.72,0.988421052631579,3
64,0.978,0.74,0.9905263157894737,3
65,0.975,0.64,0.9926315789473684,3
66,0.975,0.64,0.9926315789473684,3
67,0.981,0.76,0.9926315789473684,3
68,0.988,0.9,0.9926315789473684,3
69,0.994,0.96,0.9957894736842106,3
70,0.994,0.94,0.9968421052631579,3
71,0.995,0.9,1.0,3
72,0.997,0.94,1.0,3
73,0.997,0.94,1.0,3
74,0.995,0.94,0.9978947368421053,3
75,0.995,0.94,0.9978947368421053,3
76,0.997,0.96,0.9989473684210526,3
77,0.998,0.96,1.0,3
78,1.0,1.0,1.0,3
0,0.002,0.02,0.0010526315789473684,4
1,0.002,0.02,0.0010526315789473684,4
2,0.001,0.0,0.0010526315789473684,4
3,0.004,0.0,0.004210526315789474,4
4,0.003,0.0,0.003157894736842105,4
5,0.005,0.0,0.005263157894736842,4
6,0.01,0.0,0.010526315789473684,4
7,0.01,0.0,0.010526315789473684,4
8,0.007,0.0,0.007368421052631579,4
9,0.008,0.0,0.008421052631578947,4
10,0.017,0.0,0.017894736842105262,4
11,0.02,0.0,0.021052631578947368,4
12,0.032,0.0,0.03368421052631579,4
13,0.038,0.0,0.04,4
14,0.034,0.0,0.035789473684210524,4
15,0.052,0.0,0.05473684210526316,4
16,0.062,0.0,0.06526315789473684,4
17,0.085,0.0,0.08947368421052632,4
18,0.095,0.0,0.1,4
19,0.111,0.0,0.1168421052631579,4
20,0.13,0.0,0.1368421052631579,4
21,0.15,0.0,0.15789473684210525,4
22,0.169,0.0,0.17789473684210527,4
23,0.2,0.0,0.21052631578947367,4
24,0.249,0.0,0.26210526315789473,4
25,0.296,0.02,0.3105263157894737,4
26,0.364,0.04,0.38105263157894737,4
27,0.401,0.02,0.42105263157894735,4
28,0.474,0.02,0.4978947368421053,4
29,0.504,0.02,0.5294736842105263,4
30,0.545,0.04,0.5715789473684211,4
31,0.587,0.0,0.6178947368421053,4
32,0.636,0.0,0.6694736842105263,4
33,0.675,0.0,0.7105263157894737,4
34,0.715,0.0,0.7526315789473684,4
35,0.737,0.0,0.7757894736842105,4
36,0.767,0.0,0.8073684210526316,4
37,0.8,0.0,0.8421052631578947,4
38,0.822,0.0,0.8652631578947368,4
39,0.857,0.0,0.9021052631578947,4
40,0.864,0.0,0.9094736842105263,4
41,0.888,0.0,0.9347368421052632,4
42,0.892,0.0,0.9389473684210526,4
43,0.895,0.0,0.9421052631578948,4
44,0.908,0.0,0.9557894736842105,4
45,0.917,0.0,0.9652631578947368,4
46,0.915,0.0,0.9631578947368421,4
47,0.914,0.0,0.9621052631578947,4
48,0.909,0.0,0.9568421052631579,4
49,0.909,0.0,0.9568421052631579,4
50,0.917,0.02,0.9642105263157895,4
51,0.918,0.04,0.9642105263157895,4
52,0.919,0.04,0.9652631578947368,4
53,0.923,0.02,0.9705263157894737,4
54,0.916,0.04,0.9621052631578947,4
55,0.916,0.06,0.9610526315789474,4
56,0.908,0.06,0.9526315789473684,4
57,0.914,0.06,0.9589473684210527,4
58,0.912,0.04,0.9578947368421052,4
59,0.918,0.08,0.9621052631578947,4
60,0.933,0.1,0.9768421052631578,4
61,0.93,0.12,0.9726315789473684,4
62,0.925,0.14,0.9663157894736842,4
63,0.932,0.16,0.9726315789473684,4
64,0.932,0.18,0.9715789473684211,4
65,0.942,0.22,0.98,4
66,0.948,0.36,0.9789473684210527,4
67,0.949,0.36,0.98,4
68,0.945,0.4,0.9736842105263158,4
69,0.943,0.34,0.9747368421052631,4
70,0.945,0.36,0.9757894736842105,4
71,0.95,0.4,0.9789473684210527,4
72,0.95,0.38,0.98,4
73,0.946,0.4,0.9747368421052631,4
74,0.946,0.4,0.9747368421052631,4
75,0.948,0.38,0.9778947368421053,4
76,0.953,0.48,0.9778947368421053,4
77,0.964,0.62,0.9821052631578947,4
78,0.957,0.52,0.98,4
79,0.963,0.54,0.9852631578947368,4
80,0.967,0.64,0.9842105263157894,4
81,0.972,0.7,0.9863157894736843,4
82,0.982,0.76,0.9936842105263158,4
83,0.983,0.8,0.9926315789473684,4
84,0.979,0.86,0.9852631578947368,4
85,0.979,0.9,0.9831578947368421,4
86,0.982,0.88,0.9873684210526316,4
87,0.991,0.94,0.9936842105263158,4
88,0.994,0.94,0.9968421052631579,4
89,0.994,0.94,0.9968421052631579,4
90,0.994,0.92,0.9978947368421053,4
91,0.997,0.98,0.9978947368421053,4
92,0.997,1.0,0.9968421052631579,4
93,0.997,1.0,0.9968421052631579,4
94,0.999,1.0,0.9989473684210526,4
95,0.998,1.0,0.9978947368421053,4
96,0.999,1.0,0.9989473684210526,4
97,0.999,1.0,0.9989473684210526,4
98,0.999,1.0,0.9989473684210526,4
99,0.998,1.0,0.9978947368421053,4
100,0.998,1.0,0.9978947368421053,4
101,0.997,1.0,0.9968421052631579,4
102,0.998,1.0,0.9978947368421053,4
103,0.999,1.0,0.9989473684210526,4
104,0.998,1.0,0.9978947368421053,4
105,0.998,1.0,0.9978947368421053,4
106,0.999,1.0,0.9989473684210526,4
107,0.998,1.0,0.9978947368421053,4
108,0.999,1.0,0.9989473684210526,4
109,0.999,1.0,0.9989473684210526,4
110,0.999,1.0,0.9989473684210526,4
111,0.999,1.0,0.9989473684210526,4
112,1.0,1.0,1.0,4
0,0.002,0.02,0.0010526315789473684,5
1,0.006,0.0,0.00631578947368421,5
2,0.004,0.0,0.004210526315789474,5
3,0.003,0.0,0.003157894736842105,5
4,0.004,0.0,0.004210526315789474,5
5,0.004,0.0,0.004210526315789474,5
6,0.006,0.0,0.00631578947368421,5
7,0.004,0.0,0.004210526315789474,5
8,0.003,0.0,0.003157894736842105,5
9,0.006,0.0,0.00631578947368421,5
10,0.009,0.0,0.009473684210526316,5
11,0.015,0.0,0.015789473684210527,5
12,0.016,0.0,0.016842105263157894,5
13,0.014,0.0,0.014736842105263158,5
14,0.017,0.0,0.017894736842105262,5
15,0.019,0.0,0.02,5
16,0.022,0.0,0.023157894736842106,5
17,0.023,0.0,0.024210526315789474,5
18,0.033,0.0,0.034736842105263156,5
19,0.047,0.0,0.049473684210526316,5
20,0.056,0.0,0.05894736842105263,5
21,0.074,0.0,0.07789473684210527,5
22,0.089,0.0,0.09368421052631579,5
23,0.127,0.0,0.1336842105263158,5
24,0.147,0.0,0.15473684210526314,5
25,0.157,0.0,0.16526315789473683,5
26,0.181,0.0,0.19052631578947368,5
27,0.216,0.0,0.22736842105263158,5
28,0.25,0.0,0.2631578947368421,5
29,0.281,0.0,0.29578947368421055,5
30,0.328,0.0,0.3452631578947368,5
31,0.371,0.0,0.39052631578947367,5
32,0.39,0.0,0.4105263157894737,5
33,0.41,0.0,0.43157894736842106,5
34,0.462,0.0,0.4863157894736842,5
35,0.509,0.0,0.5357894736842105,5
36,0.53,0.02,0.5568421052631579,5
37,0.587,0.04,0.6157894736842106,5
38,0.636,0.12,0.6631578947368421,5
39,0.672,0.16,0.6989473684210527,5
40,0.738,0.14,0.7694736842105263,5
41,0.777,0.2,0.8073684210526316,5
42,0.819,0.24,0.8494736842105263,5
43,0.84,0.2,0.8736842105263158,5
44,0.839,0.32,0.8663157894736843,5
45,0.863,0.32,0.891578947368421,5
46,0.861,0.42,0.8842105263157894,5
47,0.869,0.52,0.8873684210526316,5
48,0.873,0.52,0.891578947368421,5
49,0.883,0.58,0.8989473684210526,5
50,0.877,0.6,0.891578947368421,5
51,0.888,0.54,0.9063157894736842,5
52,0.898,0.64,0.911578947368421,5
53,0.913,0.7,0.9242105263157895,5
54,0.921,0.8,0.9273684210526316,5
55,0.932,0.86,0.9357894736842105,5
56,0.944,0.94,0.9442105263157895,5
57,0.956,0.94,0.9568421052631579,5
58,0.957,0.96,0.9568421052631579,5
59,0.958,0.94,0.9589473684210527,5
60,0.953,0.94,0.9536842105263158,5
61,0.96,0.98,0.9589473684210527,5
62,0.978,0.98,0.9778947368421053,5
63,0.98,0.94,0.9821052631578947,5
64,0.972,0.92,0.9747368421052631,5
65,0.979,0.96,0.98,5
66,0.99,0.96,0.991578947368421,5
67,0.995,0.92,0.9989473684210526,5
68,0.998,0.98,0.9989473684210526,5
69,1.0,1.0,1.0,5
0,0.002,0.02,0.0010526315789473684,6
1,0.005,0.0,0.005263157894736842,6
2,0.013,0.0,0.01368421052631579,6
3,0.017,0.0,0.017894736842105262,6
4,0.022,0.0,0.023157894736842106,6
5,0.032,0.0,0.03368421052631579,6
6,0.034,0.0,0.035789473684210524,6
7,0.021,0.0,0.022105263157894735,6
8,0.024,0.0,0.02526315789473684,6
9,0.039,0.0,0.04105263157894737,6
10,0.036,0.0,0.037894736842105266,6
11,0.044,0.0,0.04631578947368421,6
12,0.048,0.0,0.05052631578947368,6
13,0.055,0.0,0.05789473684210526,6
14,0.057,0.0,0.06,6
15,0.069,0.0,0.07263157894736842,6
16,0.075,0.0,0.07894736842105263,6
17,0.092,0.0,0.0968421052631579,6
18,0.113,0.0,0.11894736842105263,6
19,0.138,0.0,0.14526315789473684,6
20,0.156,0.0,0.16421052631578947,6
21,0.181,0.0,0.19052631578947368,6
22,0.226,0.0,0.23789473684210527,6
23,0.28,0.0,0.29473684210526313,6
24,0.323,0.0,0.34,6
25,0.357,0.02,0.37473684210526315,6
26,0.396,0.0,0.4168421052631579,6
27,0.416,0.0,0.4378947368421053,6
28,0.442,0.0,0.4652631578947368,6
29,0.481,0.0,0.5063157894736842,6
30,0.507,0.0,0.5336842105263158,6
31,0.543,0.0,0.5715789473684211,6
32,0.555,0.0,0.5842105263157895,6
33,0.578,0.02,0.6073684210526316,6
34,0.614,0.02,0.6452631578947369,6
35,0.639,0.06,0.6694736842105263,6
36,0.684,0.08,0.7157894736842105,6
37,0.722,0.12,0.7536842105263157,6
38,0.72,0.16,0.7494736842105263,6
39,0.774,0.22,0.8031578947368421,6
40,0.779,0.18,0.8105263157894737,6
41,0.803,0.16,0.8368421052631579,6
42,0.81,0.2,0.8421052631578947,6
43,0.839,0.12,0.8768421052631579,6
44,0.859,0.18,0.8947368421052632,6
45,0.859,0.16,0.8957894736842106,6
46,0.884,0.26,0.9168421052631579,6
47,0.904,0.28,0.9368421052631579,6
48,0.914,0.46,0.9378947368421052,6
49,0.933,0.6,0.9505263157894737,6
50,0.941,0.74,0.9515789473684211,6
51,0.948,0.62,0.9652631578947368,6
52,0.96,0.7,0.9736842105263158,6
53,0.97,0.74,0.9821052631578947,6
54,0.966,0.76,0.9768421052631578,6
55,0.971,0.86,0.9768421052631578,6
56,0.975,0.9,0.9789473684210527,6
57,0.976,0.92,0.9789473684210527,6
58,0.98,0.94,0.9821052631578947,6
59,0.989,0.92,0.9926315789473684,6
60,0.985,0.84,0.9926315789473684,6
61,0.987,0.92,0.9905263157894737,6
62,0.99,0.94,0.9926315789473684,6
63,0.987,0.94,0.9894736842105263,6
64,0.986,0.94,0.988421052631579,6
65,0.993,0.9,0.9978947368421053,6
66,0.996,0.96,0.9978947368421053,6
67,0.996,0.96,0.9978947368421053,6
68,0.993,0.92,0.9968421052631579,6
69,0.992,0.88,0.9978947368421053,6
70,0.994,0.88,1.0,6
71,0.994,0.9,0.9989473684210526,6
72,0.997,0.94,1.0,6
73,0.994,0.9,0.9989473684210526,6
74,0.996,0.98,0.9968421052631579,6
75,0.996,0.96,0.9978947368421053,6
76,0.995,0.94,0.9978947368421053,6
77,0.996,0.98,0.9968421052631579,6
78,0.991,1.0,0.9905263157894737,6
79,0.991,1.0,0.9905263157894737,6
80,0.993,1.0,0.9926315789473684,6
81,0.993,1.0,0.9926315789473684,6
82,0.99,1.0,0.9894736842105263,6
83,0.992,1.0,0.991578947368421,6
84,0.993,1.0,0.9926315789473684,6
85,0.998,1.0,0.9978947368421053,6
86,0.999,1.0,0.9989473684210526,6
87,0.998,1.0,0.9978947368421053,6
88,1.0,1.0,1.0,6
0,0.002,0.02,0.0010526315789473684,7
1,0.0,0.0,0.0,7
0,0.002,0.02,0.0010526315789473684,8
1,0.001,0.02,0.0,8
2,0.0,0.0,0.0,8
0,0.002,0.02,0.0010526315789473684,9
1,0.001,0.02,0.0,9
2,0.001,0.02,0.0,9
3,0.001,0.02,0.0,9
4,0.001,0.02,0.0,9
5,0.003,0.06,0.0,9
6,0.002,0.04,0.0,9
7,0.007,0.12,0.0010526315789473684,9
8,0.008,0.12,0.002105263157894737,9
9,0.008,0.12,0.002105263157894737,9
10,0.01,0.16,0.002105263157894737,9
11,0.016,0.22,0.005263157894736842,9
12,0.025,0.32,0.009473684210526316,9
13,0.033,0.42,0.01263157894736842,9
14,0.038,0.36,0.021052631578947368,9
15,0.044,0.4,0.02526315789473684,9
16,0.061,0.5,0.037894736842105266,9
17,0.069,0.54,0.04421052631578947,9
18,0.073,0.54,0.04842105263157895,9
19,0.083,0.46,0.06315789473684211,9
20,0.106,0.48,0.0863157894736842,9
21,0.12,0.6,0.09473684210526316,9
22,0.139,0.6,0.11473684210526315,9
23,0.174,0.66,0.14842105263157895,9
24,0.225,0.68,0.20105263157894737,9
25,0.266,0.8,0.23789473684210527,9
26,0.302,0.86,0.27263157894736845,9
27,0.333,0.82,0.30736842105263157,9
28,0.359,0.82,0.33473684210526317,9
29,0.387,0.9,0.36,9
30,0.466,0.96,0.44,9
31,0.525,0.92,0.5042105263157894,9
32,0.575,0.92,0.5568421052631579,9
33,0.602,0.9,0.5863157894736842,9
34,0.651,0.88,0.6389473684210526,9
35,0.673,0.84,0.6642105263157895,9
36,0.702,0.78,0.6978947368421052,9
37,0.734,0.86,0.7273684210526316,9
38,0.778,0.94,0.7694736842105263,9
39,0.816,0.92,0.8105263157894737,9
40,0.855,0.94,0.8505263157894737,9
41,0.893,0.96,0.8894736842105263,9
42,0.907,1.0,0.9021052631578947,9
43,0.923,1.0,0.9189473684210526,9
44,0.934,1.0,0.9305263157894736,9
45,0.959,1.0,0.9568421052631579,9
46,0.979,1.0,0.9778947368421053,9
47,0.983,1.0,0.9821052631578947,9
48,0.991,1.0,0.9905263157894737,9
49,0.996,1.0,0.9957894736842106,9
50,0.991,1.0,0.9905263157894737,9
51,0.995,1.0,0.9947368421052631,9
52,0.998,1.0,0.9978947368421053,9
53,1.0,1.0,1.0,9
0,0.002,0.02,0.0010526315789473684,10
1,0.001,0.0,0.0010526315789473684,10
2,0.0,0.0,0.0,10
