step,frac_a,frac_a_min,frac_a_max,ensemble
0,0.001,0.02,0.0,1
1,0.01,0.0,0.010526315789473684,1
2,0.008,0.0,0.008421052631578947,1
3,0.003,0.0,0.003157894736842105,1
4,0.003,0.0,0.003157894736842105,1
5,0.002,0.0,0.002105263157894737,1
6,0.0,0.0,0.0,1
0,0.001,0.02,0.0,2
1,0.01,0.0,0.010526315789473684,2
2,0.007,0.02,0.00631578947368421,2
3,0.018,0.02,0.017894736842105262,2
4,0.031,0.0,0.03263157894736842,2
5,0.014,0.0,0.014736842105263158,2
6,0.007,0.0,0.007368421052631579,2
7,0.006,0.0,0.00631578947368421,2
8,0.001,0.0,0.0010526315789473684,2
9,0.001,0.0,0.0010526315789473684,2
10,0.0,0.0,0.0,2
0,0.001,0.02,0.0,3
1,0.008,0.02,0.007368421052631579,3
2,0.01,0.0,0.010526315789473684,3
3,0.01,0.0,0.010526315789473684,3
4,0.007,0.0,0.007368421052631579,3
5,0.003,0.0,0.003157894736842105,3
6,0.001,0.0,0.0010526315789473684,3
7,0.0,0.0,0.0,3
0,0.001,0.02,0.0,4
1,0.004,0.0,0.004210526315789474,4
2,0.001,0.0,0.0010526315789473684,4
3,0.001,0.0,0.0010526315789473684,4
4,0.001,0.0,0.0010526315789473684,4
5,0.001,0.0,0.0010526315789473684,4
6,0.002,0.0,0.002105263157894737,4
7,0.0,0.0,0.0,4
0,0.001,0.02,0.0,5
1,0.012,0.0,0.01263157894736842,5
2,0.006,0.0,0.00631578947368421,5
3,0.004,0.02,0.003157894736842105,5
4,0.015,0.0,0.015789473684210527,5
5,0.007,0.0,0.007368421052631579,5
6,0.005,0.0,0.005263157894736842,5
7,0.007,0.0,0.007368421052631579,5
8,0.004,0.0,0.004210526315789474,5
9,0.001,0.0,0.0010526315789473684,5
10,0.0,0.0,0.0,5
0,0.001,0.02,0.0,6
1,0.012,0.02,0.011578947368421053,6
2,0.016,0.04,0.014736842105263158,6
3,0.033,0.0,0.034736842105263156,6
4,0.012,0.0,0.01263157894736842,6
5,0.008,0.02,0.007368421052631579,6
6,0.017,0.0,0.017894736842105262,6
7,0.015,0.04,0.01368421052631579,6
8,0.027,0.04,0.02631578947368421,6
9,0.04,0.08,0.037894736842105266,6
10,0.065,0.06,0.06526315789473684,6
11,0.076,0.1,0.07473684210526316,6
12,0.099,0.06,0.10105263157894737,6
13,0.09,0.1,0.08947368421052632,6
14,0.116,0.14,0.11473684210526315,6
15,0.141,0.14,0.14105263157894737,6
16,0.145,0.1,0.14736842105263157,6
17,0.146,0.14,0.1463157894736842,6
18,0.171,0.18,0.1705263157894737,6
19,0.182,0.32,0.17473684210526316,6
20,0.272,0.22,0.27473684210526317,6
21,0.279,0.2,0.2831578947368421,6
22,0.276,0.32,0.2736842105263158,6
23,0.341,0.28,0.34421052631578947,6
24,0.309,0.28,0.3105263157894737,6
