step,frac_a,frac_a_min,frac_a_max,ensemble
25,0.002,0.0,0.002105263157894737,4
26,0.001,0.0,0.0010526315789473684,4
27,0.001,0.0,0.0010526315789473684,4
28,0.0,0.0,0.0,4
0,0.002,0.02,0.0010526315789473684,5
1,0.01,0.02,0.009473684210526316,5
2,0.021,0.06,0.018947368421052633,5
3,0.048,0.06,0.04736842105263158,5
4,0.068,0.08,0.06736842105263158,5
5,0.088,0.16,0.08421052631578947,5
6,0.136,0.14,0.13578947368421052,5
7,0.178,0.24,0.17473684210526316,5
8,0.235,0.24,0.23473684210526316,5
9,0.287,0.32,0.28526315789473683,5
10,0.333,0.26,0.3368421052631579,5
11,0.326,0.38,0.3231578947368421,5
12,0.398,0.56,0.3894736842105263,5
13,0.493,0.62,0.4863157894736842,5
14,0.594,0.8,0.5831578947368421,5
15,0.725,0.88,0.716842105263158,5
16,0.817,0.92,0.8115789473684211,5
17,0.905,0.96,0.9021052631578947,5
18,0.944,0.98,0.9421052631578948,5
19,0.961,1.0,0.9589473684210527,5
20,0.988,1.0,0.9873684210526316,5
21,0.994,1.0,0.9936842105263158,5
22,0.997,1.0,0.9968421052631579,5
23,0.997,1.0,0.9968421052631579,5
24,0.998,1.0,0.9978947368421053,5
25,0.999,1.0,0.9989473684210526,5
26,0.998,1.0,0.9978947368421053,5
27,1.0,1.0,1.0,5
0,0.002,0.02,0.0010526315789473684,6
1,0.026,0.06,0.024210526315789474,6
2,0.049,0.06,0.04842105263157895,6
3,0.064,0.14,0.06,6
4,0.107,0.14,0.10526315789473684,6
5,0.149,0.24,0.14421052631578948,6
6,0.207,0.34,0.2,6
7,0.306,0.3,0.3063157894736842,6
8,0.31,0.18,0.31684210526315787,6
9,0.286,0.26,0.2873684210526316,6
10,0.307,0.36,0.3042105263157895,6
11,0.342,0.4,0.3389473684210526,6
12,0.403,0.44,0.4010526315789474,6
13,0.459,0.4,0.46210526315789474,6
14,0.473,0.42,0.47578947368421054,6
15,0.48,0.34,0.48736842105263156,6
16,0.456,0.46,0.4557894736842105,6
17,0.476,0.54,0.4726315789473684,6
18,0.541,0.52,0.5421052631578948,6
19,0.572,0.54,0.5736842105263158,6
20,0.603,0.62,0.6021052631578947,6
21,0.649,0.66,0.6484210526315789,6
22,0.716,0.72,0.7157894736842105,6
23,0.783,0.72,0.7863157894736842,6
24,0.79,0.72,0.7936842105263158,6
25,0.809,0.72,0.8136842105263158,6
26,0.806,0.84,0.8042105263157895,6
27,0.813,0.72,0.8178947368421052,6
28,0.807,0.76,0.8094736842105263,6
29,0.821,0.86,0.8189473684210526,6
30,0.853,0.94,0.848421052631579,6
31,0.92,0.96,0.9178947368421052,6
32,0.948,0.96,0.9473684210526315,6
33,0.973,0.98,0.9726315789473684,6
34,0.979,0.96,0.98,6
35,0.978,0.96,0.9789473684210527,6
36,0.98,0.96,0.9810526315789474,6
37,0.978,0.92,0.9810526315789474,6
38,0.959,0.86,0.9642105263157895,6
39,0.928,0.94,0.9273684210526316,6
40,0.939,0.94,0.9389473684210526,6
41,0.955,0.96,0.9547368421052631,6
42,0.964,1.0,0.9621052631578947,6
43,0.985,1.0,0.9842105263157894,6
44,0.994,1.0,0.9936842105263158,6
45,0.998,1.0,0.9978947368421053,6
46,1.0,1.0,1.0,6
0,0.002,0.02,0.0010526315789473684,7
1,0.014,0.02,0.01368421052631579,7
2,0.014,0.04,0.01263157894736842,7
3,0.035,0.02,0.035789473684210524,7
4,0.043,0.0,0.045263157894736845,7
5,0.024,0.0,0.02526315789473684,7
6,0.017,0.0,0.017894736842105262,7
7,0.017,0.0,0.017894736842105262,7
8,0.014,0.0,0.014736842105263158,7
9,0.008,0.0,0.008421052631578947,7
10,0.007,0.0,0.007368421052631579,7
11,0.003,0.0,0.003157894736842105,7
12,0.001,0.0,0.0010526315789473684,7
13,0.001,0.0,0.0010526315789473684,7
14,0.0,0.0,0.0,7
0,0.002,0.02,0.0010526315789473684,8
1,0.01,0.02,0.009473684210526316,8
2,0.026,0.04,0.02526315789473684,8
3,0.038,0.06,0.03684210526315789,8
4,0.054,0.04,0.05473684210526316,8
5,0.062,0.04,0.06315789473684211,8
6,0.049,0.02,0.05052631578947368,8
7,0.043,0.0,0.045263157894736845,8
8,0.026,0.0,0.02736842105263158,8
9,0.019,0.0,0.02,8
10,0.008,0.0,0.008421052631578947,8
11,0.004,0.0,0.004210526315789474,8
12,0.003,0.0,0.003157894736842105,8
13,0.004,0.0,0.004210526315789474,8
14,0.004,0.0,0.004210526315789474,8
15,0.003,0.0,0.003157894736842105,8
16,0.001,0.0,0.0010526315789473684,8
17,0.001,0.0,0.0010526315789473684,8
18,0.002,0.0,0.002105263157894737,8
19,0.0,0.0,0.0,8
0,0.002,0.02,0.0010526315789473684,9
1,0.011,0.0,0.011578947368421053,9
2,0.006,0.0,0.00631578947368421,9
3,0.006,0.0,0.00631578947368421,9
4,0.007,0.0,0.007368421052631579,9
5,0.006,0.0,0.00631578947368421,9
6,0.004,0.0,0.004210526315789474,9
7,0.006,0.0,0.00631578947368421,9
8,0.004,0.0,0.004210526315789474,9
9,0.002,0.0,0.002105263157894737,9
10,0.004,0.0,0.004210526315789474,9
11,0.002,0.0,0.002105263157894737,9
12,0.001,0.0,0.0010526315789473684,9
13,0.0,0.0,0.0,9
0,0.002,0.02,0.0010526315789473684,10
1,0.019,0.0,0.02,10
2,0.01,0.0,0.010526315789473684,10
3,0.001,0.0,0.0010526315789473684,10
4,0.001,0.0,0.0010526315789473684,10
5,0.001,0.0,0.0010526315789473684,10
6,0.001,0.0,0.0010526315789473684,10
7,0.001,0.0,0.0010526315789473684,10
8,0.0,0.0,0.0,10
