step,frac_a,frac_a_min,frac_a_max,ensemble
0,0.001,0.0,0.0010526315789473684,1
1,0.0,0.0,0.0,1
0,0.001,0.0,0.0010526315789473684,2
1,0.001,0.0,0.0010526315789473684,2
2,0.001,0.0,0.0010526315789473684,2
3,0.0,0.0,0.0,2
0,0.001,0.0,0.0010526315789473684,3
1,0.0,0.0,0.0,3
0,0.001,0.0,0.0010526315789473684,4
1,0.003,0.0,0.003157894736842105,4
2,0.001,0.0,0.0010526315789473684,4
3,0.0,0.0,0.0,4
0,0.001,0.0,0.0010526315789473684,5
1,0.001,0.0,0.0010526315789473684,5
2,0.0,0.0,0.0,5
0,0.001,0.0,0.0010526315789473684,6
1,0.001,0.0,0.0010526315789473684,6
2,0.0,0.0,0.0,6
0,0.001,0.0,0.0010526315789473684,7
1,0.0,0.0,0.0,7
0,0.001,0.0,0.0010526315789473684,8
1,0.001,0.0,0.0010526315789473684,8
2,0.0,0.0,0.0,8
0,0.001,0.0,0.0010526315789473684,9
1,0.003,0.0,0.003157894736842105,9
2,0.002,0.0,0.002105263157894737,9
3,0.005,0.0,0.005263157894736842,9
4,0.002,0.0,0.002105263157894737,9
5,0.002,0.0,0.002105263157894737,9
6,0.004,0.0,0.004210526315789474,9
7,0.003,0.0,0.003157894736842105,9
8,0.004,0.0,0.004210526315789474,9
9,0.006,0.0,0.00631578947368421,9
10,0.004,0.0,0.004210526315789474,9
11,0.001,0.0,0.0010526315789473684,9
12,0.003,0.0,0.003157894736842105,9
13,0.001,0.0,0.0010526315789473684,9
14,0.003,0.0,0.003157894736842105,9
15,0.002,0.0,0.002105263157894737,9
16,0.001,0.0,0.0010526315789473684,9
17,0.001,0.0,0.0010526315789473684,9
18,0.001,0.0,0.0010526315789473684,9
19,0.0,0.0,0.0,9
0,0.001,0.0,0.0010526315789473684,10
1,0.001,0.0,0.0010526315789473684,10
2,0.001,0.0,0.0010526315789473684,10
3,0.001,0.0,0.0010526315789473684,10
4,0.0,0.0,0.0,10
