step,frac_a,frac_a_min,frac_a_max,ensemble
0,0.001,0.0,0.0010526315789473684,1
1,0.001,0.0,0.0010526315789473684,1
2,0.004,0.0,0.004210526315789474,1
3,0.001,0.0,0.0010526315789473684,1
4,0.0,0.0,0.0,1
0,0.001,0.0,0.0010526315789473684,2
1,0.0,0.0,0.0,2
0,0.001,0.0,0.0010526315789473684,3
1,0.001,0.0,0.0010526315789473684,3
2,0.001,0.0,0.0010526315789473684,3
3,0.003,0.0,0.003157894736842105,3
4,0.006,0.0,0.00631578947368421,3
5,0.004,0.0,0.004210526315789474,3
6,0.003,0.0,0.003157894736842105,3
7,0.004,0.0,0.004210526315789474,3
8,0.006,0.0,0.00631578947368421,3
9,0.004,0.0,0.004210526315789474,3
10,0.004,0.0,0.004210526315789474,3
11,0.002,0.0,0.002105263157894737,3
12,0.004,0.0,0.004210526315789474,3
13,0.007,0.0,0.007368421052631579,3
14,0.008,0.0,0.008421052631578947,3
15,0.011,0.0,0.011578947368421053,3
16,0.018,0.0,0.018947368421052633,3
17,0.015,0.0,0.015789473684210527,3
18,0.01,0.0,0.010526315789473684,3
19,0.014,0.0,0.014736842105263158,3
20,0.02,0.0,0.021052631578947368,3
21,0.02,0.0,0.021052631578947368,3
22,0.025,0.0,0.02631578947368421,3
23,0.023,0.0,0.024210526315789474,3
24,0.024,0.0,0.02526315789473684,3
25,0.027,0.0,0.028421052631578948,3
26,0.021,0.0,0.022105263157894735,3
27,0.021,0.0,0.022105263157894735,3
28,0.016,0.0,0.016842105263157894,3
29,0.018,0.0,0.018947368421052633,3
30,0.027,0.0,0.028421052631578948,3
31,0.027,0.0,0.028421052631578948,3
32,0.025,0.0,0.02631578947368421,3
33,0.017,0.02,0.016842105263157894,3
34,0.023,0.0,0.024210526315789474,3
35,0.019,0.0,0.02,3
36,0.028,0.0,0.029473684210526315,3
37,0.038,0.0,0.04,3
38,0.034,0.0,0.035789473684210524,3
39,0.036,0.0,0.037894736842105266,3
40,0.037,0.02,0.037894736842105266,3
41,0.035,0.04,0.034736842105263156,3
42,0.036,0.08,0.03368421052631579,3
43,0.049,0.02,0.05052631578947368,3
44,0.055,0.04,0.05578947368421053,3
45,0.06,0.08,0.05894736842105263,3
46,0.093,0.06,0.09473684210526316,3
47,0.107,0.04,0.11052631578947368,3
48,0.126,0.04,0.13052631578947368,3
49,0.133,0.12,0.1336842105263158,3
50,0.153,0.16,0.15263157894736842,3
51,0.171,0.14,0.1726315789473684,3
52,0.19,0.18,0.19052631578947368,3
53,0.204,0.18,0.20526315789473684,3
54,0.228,0.18,0.2305263157894737,3
55,0.234,0.22,0.23473684210526316,3
56,0.262,0.28,0.26105263157894737,3
57,0.273,0.28,0.27263157894736845,3
58,0.322,0.38,0.31894736842105265,3
59,0.381,0.34,0.3831578947368421,3
60,0.428,0.3,0.43473684210526314,3
61,0.455,0.3,0.4631578947368421,3
62,0.493,0.32,0.5021052631578947,3
63,0.517,0.32,0.5273684210526316,3
64,0.529,0.42,0.5347368421052632,3
65,0.553,0.44,0.5589473684210526,3
66,0.606,0.7,0.6010526315789474,3
67,0.659,0.78,0.6526315789473685,3
68,0.713,0.84,0.7063157894736842,3
69,0.761,0.88,0.7547368421052632,3
70,0.783,0.84,0.78,3
71,0.833,0.84,0.8326315789473684,3
72,0.865,0.92,0.8621052631578947,3
73,0.878,0.9,0.8768421052631579,3
74,0.902,0.84,0.9052631578947369,3
75,0.91,0.92,0.9094736842105263,3
76,0.931,0.96,0.9294736842105263,3
77,0.944,0.9,0.9463157894736842,3
78,0.941,0.88,0.9442105263157895,3
79,0.941,0.96,0.94,3
80,0.956,0.98,0.9547368421052631,3
81,0.961,1.0,0.9589473684210527,3
82,0.981,1.0,0.98,3
83,0.989,1.0,0.988421052631579,3
84,0.991,1.0,0.9905263157894737,3
85,0.992,1.0,0.991578947368421,3
86,0.995,1.0,0.9947368421052631,3
87,0.996,1.0,0.9957894736842106,3
88,0.993,1.0,0.9926315789473684,3
89,0.99,1.0,0.9894736842105263,3
90,0.992,1.0,0.991578947368421,3
91,0.993,1.0,0.9926315789473684,3
92,0.992,1.0,0.991578947368421,3
93,0.994,1.0,0.9936842105263158,3
94,0.993,1.0,0.9926315789473684,3
95,0.99,1.0,0.9894736842105263,3
96,0.995,1.0,0.9947368421052631,3
97,0.996,1.0,0.9957894736842106,3
98,0.992,1.0,0.991578947368421,3
99,0.996,1.0,0.9957894736842106,3
100,0.997,1.0,0.9968421052631579,3
101,0.999,1.0,0.9989473684210526,3
102,0.997,1.0,0.9968421052631579,3
103,0.999,1.0,0.9989473684210526,3
104,1.0,1.0,1.0,3
0,0.001,0.0,0.0010526315789473684,4
1,0.0,0.0,0.0,4
0,0.001,0.0,0.0010526315789473684,5
1,0.002,0.0,0.002105263157894737,5
2,0.003,0.0,0.003157894736842105,5
3,0.003,0.0,0.003157894736842105,5
4,0.003,0.0,0.003157894736842105,5
5,0.005,0.0,0.005263157894736842,5
6,0.006,0.0,0.00631578947368421,5
7,0.009,0.0,0.009473684210526316,5
8,0.004,0.0,0.004210526315789474,5
9,0.001,0.0,0.0010526315789473684,5
10,0.002,0.0,0.002105263157894737,5
11,0.004,0.0,0.004210526315789474,5
12,0.005,0.0,0.005263157894736842,5
13,0.005,0.0,0.005263157894736842,5
14,0.004,0.0,0.004210526315789474,5
15,0.002,0.0,0.002105263157894737,5
16,0.002,0.02,0.0010526315789473684,5
17,0.005,0.0,0.005263157894736842,5
18,0.004,0.0,0.004210526315789474,5
19,0.003,0.0,0.003157894736842105,5
20,0.002,0.0,0.002105263157894737,5
21,0.0,0.0,0.0,5
0,0.001,0.0,0.0010526315789473684,6
1,0.002,0.0,0.002105263157894737,6
2,0.002,0.0,0.002105263157894737,6
3,0.003,0.0,0.003157894736842105,6
4,0.002,0.0,0.002105263157894737,6
5,0.001,0.0,0.0010526315789473684,6
6,0.001,0.0,0.0010526315789473684,6
7,0.001,0.0,0.0010526315789473684,6
8,0.001,0.0,0.0010526315789473684,6
9,0.001,0.0,0.0010526315789473684,6
10,0.001,0.0,0.0010526315789473684,6
11,0.0,0.0,0.0,6
0,0.001,0.0,0.0010526315789473684,7
1,0.002,0.0,0.002105263157894737,7
2,0.002,0.0,0.002105263157894737,7
3,0.006,0.0,0.00631578947368421,7
4,0.007,0.0,0.007368421052631579,7
5,0.011,0.04,0.009473684210526316,7
6,0.014,0.02,0.01368421052631579,7
7,0.021,0.06,0.018947368421052633,7
8,0.031,0.04,0.030526315789473683,7
9,0.038,0.1,0.034736842105263156,7
10,0.045,0.12,0.04105263157894737,7
11,0.068,0.12,0.06526315789473684,7
12,0.095,0.1,0.09473684210526316,7
13,0.116,0.18,0.11263157894736842,7
14,0.132,0.16,0.13052631578947368,7
15,0.172,0.14,0.1736842105263158,7
16,0.185,0.08,0.19052631578947368,7
17,0.207,0.12,0.21157894736842106,7
18,0.235,0.16,0.23894736842105263,7
19,0.272,0.24,0.2736842105263158,7
20,0.307,0.22,0.31157894736842107,7
21,0.338,0.2,0.3452631578947368,7
22,0.376,0.28,0.38105263157894737,7
23,0.379,0.32,0.3821052631578947,7
24,0.424,0.3,0.4305263157894737,7
25,0.43,0.38,0.4326315789473684,7
26,0.47,0.54,0.4663157894736842,7
27,0.529,0.66,0.5221052631578947,7
28,0.608,0.62,0.6073684210526316,7
29,0.666,0.62,0.6684210526315789,7
30,0.701,0.76,0.6978947368421052,7
31,0.766,0.88,0.76,7
32,0.806,0.96,0.7978947368421052,7
33,0.866,0.94,0.8621052631578947,7
34,0.906,0.96,0.9031578947368422,7
35,0.939,0.96,0.9378947368421052,7
36,0.95,0.9,0.9526315789473684,7
37,0.954,0.94,0.9547368421052631,7
38,0.964,0.98,0.9631578947368421,7
39,0.982,0.98,0.9821052631578947,7
40,0.983,1.0,0.9821052631578947,7
41,0.989,1.0,0.988421052631579,7
42,0.994,1.0,0.9936842105263158,7
43,0.997,1.0,0.9968421052631579,7
44,0.997,1.0,0.9968421052631579,7
45,0.997,0.98,0.9978947368421053,7
46,0.996,0.98,0.9968421052631579,7
47,0.993,0.98,0.9936842105263158,7
48,0.989,0.98,0.9894736842105263,7
49,0.991,0.98,0.991578947368421,7
50,0.993,1.0,0.9926315789473684,7
51,0.996,1.0,0.9957894736842106,7
52,0.997,1.0,0.9968421052631579,7
53,0.998,1.0,0.9978947368421053,7
54,0.998,1.0,0.9978947368421053,7
55,0.999,1.0,0.9989473684210526,7
56,0.999,1.0,0.9989473684210526,7
57,1.0,1.0,1.0,7
0,0.001,0.0,0.0010526315789473684,8
