step,frac_a,frac_a_min,frac_a_max,ensemble
13,0.081,0.04,0.08315789473684211,6
14,0.082,0.08,0.08210526315789474,6
15,0.09,0.08,0.09052631578947369,6
16,0.102,0.1,0.10210526315789474,6
17,0.112,0.12,0.11157894736842106,6
18,0.126,0.06,0.12947368421052632,6
19,0.121,0.14,0.12,6
20,0.151,0.12,0.15263157894736842,6
21,0.177,0.12,0.18,6
22,0.174,0.22,0.17157894736842105,6
23,0.203,0.22,0.20210526315789473,6
24,0.257,0.22,0.25894736842105265,6
25,0.286,0.28,0.2863157894736842,6
26,0.369,0.44,0.36526315789473685,6
27,0.454,0.48,0.45263157894736844,6
28,0.505,0.4,0.5105263157894737,6
29,0.484,0.44,0.4863157894736842,6
30,0.501,0.5,0.5010526315789474,6
31,0.561,0.56,0.5610526315789474,6
32,0.627,0.56,0.6305263157894737,6
33,0.659,0.8,0.651578947368421,6
34,0.742,0.82,0.7378947368421053,6
35,0.826,0.86,0.8242105263157895,6
36,0.861,0.86,0.8610526315789474,6
37,0.889,0.94,0.8863157894736842,6
38,0.9,0.86,0.9021052631578947,6
39,0.908,0.98,0.9042105263157895,6
40,0.946,0.96,0.9452631578947368,6
41,0.958,0.9,0.9610526315789474,6
42,0.953,0.98,0.9515789473684211,6
43,0.979,0.98,0.9789473684210527,6
44,0.982,0.96,0.9831578947368421,6
45,0.967,1.0,0.9652631578947368,6
46,0.986,0.96,0.9873684210526316,6
47,0.981,1.0,0.98,6
48,0.993,0.98,0.9936842105263158,6
49,0.991,0.96,0.9926315789473684,6
50,0.985,0.98,0.9852631578947368,6
51,0.981,0.96,0.9821052631578947,6
52,0.966,0.96,0.9663157894736842,6
53,0.974,1.0,0.9726315789473684,6
54,0.987,1.0,0.9863157894736843,6
55,0.992,0.98,0.9926315789473684,6
56,0.989,1.0,0.988421052631579,6
57,0.988,0.98,0.988421052631579,6
58,0.993,0.98,0.9936842105263158,6
59,0.989,1.0,0.988421052631579,6
60,0.99,0.98,0.9905263157894737,6
61,0.989,0.98,0.9894736842105263,6
62,0.99,1.0,0.9894736842105263,6
63,0.991,1.0,0.9905263157894737,6
64,0.995,1.0,0.9947368421052631,6
65,0.994,1.0,0.9936842105263158,6
66,0.999,1.0,0.9989473684210526,6
67,1.0,1.0,1.0,6
0,0.002,0.02,0.0010526315789473684,7
1,0.01,0.04,0.008421052631578947,7
2,0.031,0.0,0.03263157894736842,7
3,0.014,0.0,0.014736842105263158,7
4,0.007,0.0,0.007368421052631579,7
5,0.006,0.02,0.005263157894736842,7
6,0.011,0.0,0.011578947368421053,7
7,0.011,0.0,0.011578947368421053,7
8,0.007,0.06,0.004210526315789474,7
9,0.041,0.04,0.04105263157894737,7
10,0.064,0.02,0.06631578947368422,7
11,0.053,0.06,0.05263157894736842,7
12,0.06,0.06,0.06,7
13,0.061,0.1,0.05894736842105263,7
14,0.119,0.14,0.11789473684210526,7
15,0.163,0.12,0.16526315789473683,7
16,0.171,0.24,0.16736842105263158,7
17,0.252,0.2,0.25473684210526315,7
18,0.261,0.28,0.26,7
19,0.303,0.22,0.30736842105263157,7
20,0.308,0.2,0.3136842105263158,7
21,0.257,0.14,0.2631578947368421,7
22,0.226,0.3,0.22210526315789475,7
23,0.276,0.34,0.27263157894736845,7
24,0.328,0.34,0.3273684210526316,7
25,0.377,0.32,0.38,7
26,0.401,0.22,0.4105263157894737,7
27,0.387,0.46,0.3831578947368421,7
28,0.47,0.44,0.47157894736842104,7
29,0.516,0.36,0.5242105263157895,7
30,0.472,0.64,0.4631578947368421,7
31,0.591,0.66,0.5873684210526315,7
32,0.655,0.78,0.6484210526315789,7
33,0.72,0.68,0.7221052631578947,7
34,0.746,0.74,0.7463157894736843,7
35,0.77,0.74,0.771578947368421,7
36,0.784,0.88,0.7789473684210526,7
37,0.85,0.88,0.848421052631579,7
38,0.881,0.88,0.8810526315789474,7
39,0.914,0.92,0.9136842105263158,7
40,0.935,0.84,0.94,7
41,0.923,0.94,0.9221052631578948,7
42,0.948,0.94,0.9484210526315789,7
43,0.948,1.0,0.9452631578947368,7
44,0.975,0.92,0.9778947368421053,7
45,0.957,0.96,0.9568421052631579,7
46,0.964,0.96,0.9642105263157895,7
47,0.971,0.98,0.9705263157894737,7
48,0.979,0.98,0.9789473684210527,7
49,0.979,0.98,0.9789473684210527,7
50,0.978,0.94,0.98,7
51,0.967,0.96,0.9673684210526315,7
52,0.968,0.92,0.9705263157894737,7
53,0.954,0.98,0.9526315789473684,7
54,0.97,0.98,0.9694736842105263,7
55,0.985,0.98,0.9852631578947368,7
56,0.991,0.98,0.991578947368421,7
57,0.987,0.98,0.9873684210526316,7
58,0.99,1.0,0.9894736842105263,7
59,0.998,1.0,0.9978947368421053,7
60,0.997,1.0,0.9968421052631579,7
61,1.0,1.0,1.0,7
0,0.002,0.02,0.0010526315789473684,8
1,0.007,0.0,0.007368421052631579,8
2,0.003,0.0,0.003157894736842105,8
3,0.002,0.0,0.002105263157894737,8
4,0.002,0.0,0.002105263157894737,8
5,0.001,0.0,0.0010526315789473684,8
6,0.002,0.0,0.002105263157894737,8
7,0.001,0.0,0.0010526315789473684,8
8,0.0,0.0,0.0,8
0,0.002,0.02,0.0010526315789473684,9
1,0.015,0.02,0.014736842105263158,9
2,0.023,0.02,0.023157894736842106,9
3,0.031,0.0,0.03263157894736842,9
4,0.018,0.02,0.017894736842105262,9
5,0.02,0.0,0.021052631578947368,9
6,0.015,0.0,0.015789473684210527,9
7,0.012,0.0,0.01263157894736842,9
8,0.009,0.0,0.009473684210526316,9
9,0.004,0.0,0.004210526315789474,9
10,0.003,0.0,0.003157894736842105,9
11,0.003,0.0,0.003157894736842105,9
12,0.003,0.0,0.003157894736842105,9
13,0.004,0.0,0.004210526315789474,9
14,0.003,0.0,0.003157894736842105,9
15,0.0,0.0,0.0,9
0,0.002,0.02,0.0010526315789473684,10
1,0.011,0.0,0.011578947368421053,10
2,0.016,0.0,0.016842105263157894,10
3,0.012,0.02,0.011578947368421053,10
4,0.017,0.02,0.016842105263157894,10
5,0.02,0.02,0.02,10
6,0.025,0.0,0.02631578947368421,10
7,0.012,0.0,0.01263157894736842,10
8,0.007,0.02,0.00631578947368421,10
9,0.017,0.02,0.016842105263157894,10
10,0.025,0.1,0.021052631578947368,10
11,0.052,0.06,0.05157894736842105,10
12,0.062,0.06,0.06210526315789474,10
13,0.082,0.06,0.08315789473684211,10
14,0.093,0.02,0.0968421052631579,10
15,0.079,0.08,0.07894736842105263,10
16,0.1,0.08,0.10105263157894737,10
17,0.114,0.1,0.11473684210526315,10
18,0.124,0.12,0.12421052631578948,10
19,0.14,0.12,0.14105263157894737,10
20,0.154,0.14,0.15473684210526314,10
21,0.185,0.2,0.18421052631578946,10
22,0.211,0.3,0.2063157894736842,10
23,0.295,0.32,0.29368421052631577,10
24,0.326,0.44,0.32,10
25,0.397,0.42,0.3957894736842105,10
26,0.448,0.46,0.4473684210526316,10
27,0.504,0.62,0.4978947368421053,10
28,0.615,0.74,0.608421052631579,10
29,0.712,0.76,0.7094736842105264,10
30,0.781,0.82,0.7789473684210526,10
31,0.837,0.8,0.8389473684210527,10
32,0.858,0.74,0.8642105263157894,10
33,0.836,0.9,0.8326315789473684,10
34,0.891,0.88,0.891578947368421,10
35,0.901,0.86,0.9031578947368422,10
36,0.887,0.9,0.8863157894736842,10
37,0.908,0.9,0.9084210526315789,10
38,0.905,0.94,0.9031578947368422,10
39,0.938,0.94,0.9378947368421052,10
40,0.951,0.98,0.9494736842105264,10
41,0.965,0.98,0.9642105263157895,10
42,0.973,1.0,0.9715789473684211,10
43,0.992,0.98,0.9926315789473684,10
44,0.983,0.98,0.9831578947368421,10
45,0.985,0.98,0.9852631578947368,10
46,0.983,0.98,0.9831578947368421,10
47,0.989,0.96,0.9905263157894737,10
48,0.98,0.96,0.9810526315789474,10
49,0.973,1.0,0.9715789473684211,10
50,0.99,1.0,0.9894736842105263,10
51,0.994,0.96,0.9957894736842106,10
52,0.976,0.94,0.9778947368421053,10
53,0.979,0.98,0.9789473684210527,10
54,0.974,0.98,0.9736842105263158,10
55,0.98,0.98,0.98,10
56,0.972,0.92,0.9747368421052631,10
57,0.959,0.98,0.9578947368421052,10
58,0.982,1.0,0.9810526315789474,10
59,0.987,1.0,0.9863157894736843,10
60,0.993,1.0,0.9926315789473684,10
61,0.997,0.98,0.9978947368421053,10
62,0.994,0.98,0.9947368421052631,10
63,0.991,1.0,0.9905263157894737,10
64,0.995,1.0,0.9947368421052631,10
65,0.997,1.0,0.9968421052631579,10
66,0.999,1.0,0.9989473684210526,10
67,1.0,1.0,1.0,10
